Date,SecurityInBan
2019-06-13,RELCAPITAL
2019-06-13,PCJEWELLER
2019-06-13,IDBI
2019-06-13,RELINFRA
2019-06-14,IDBI
2019-06-14,RELCAPITAL
2019-06-14,RELINFRA
2019-06-17,RELINFRA
2019-06-17,RELCAPITAL
2019-06-17,PCJEWELLER
2019-06-17,IDBI
2019-06-18,RELCAPITAL
2019-06-18,RELINFRA
2019-06-18,IDBI
2019-06-18,DHFL
2019-06-18,JETAIRWAYS
2019-06-18,PCJEWELLER
2019-06-19,IDBI
2019-06-19,PCJEWELLER
2019-06-19,RELCAPITAL
2019-06-19,JETAIRWAYS
2019-06-19,DHFL
2019-06-20,RELINFRA
2019-06-20,JETAIRWAYS
2019-06-20,PCJEWELLER
2019-06-20,IDBI
2019-06-20,DHFL
2019-06-21,JISLJALEQS
2019-06-21,RELINFRA
2019-06-21,RELCAPITAL
2019-06-21,IDBI
2019-06-24,JETAIRWAYS
2019-06-24,RELINFRA
2019-06-24,RELCAPITAL
2019-06-24,IDBI
2019-06-24,JISLJALEQS
2019-06-25,RELCAPITAL
2019-06-25,RELINFRA
2019-06-25,IDBI
2019-06-25,ADANIPOWER
2019-06-25,JETAIRWAYS
2019-06-26,RELCAPITAL
2019-06-26,JETAIRWAYS
2019-06-26,ADANIPOWER
2019-06-26,IDBI
2019-06-27,IDBI
2019-06-27,ADANIPOWER
2019-07-01,DHFL
2019-07-02,DHFL
2019-07-03,DHFL
2019-07-04,DHFL
2019-07-04,RELCAPITAL
2019-07-05,DHFL
2019-07-05,RELCAPITAL
2019-07-08,DHFL
2019-07-08,RELCAPITAL
2019-07-09,DHFL
2019-07-09,RELCAPITAL
2019-07-10,RELCAPITAL
2019-07-10,DHFL
2019-07-11,IDBI
2019-07-11,RELINFRA
2019-07-11,RELCAPITAL
2019-07-11,DHFL
2019-07-12,DHFL
2019-07-12,IDBI
2019-07-12,RELCAPITAL
2019-07-12,RELINFRA
2019-07-15,DHFL
2019-07-15,RELCAPITAL
2019-07-15,RELINFRA
2019-07-15,IDBI
2019-07-16,RELCAPITAL
2019-07-16,IDBI
2019-07-16,RELINFRA
2019-07-16,DHFL
2019-07-17,RELCAPITAL
2019-07-17,IDBI
2019-07-17,RELINFRA
2019-07-18,RELCAPITAL
2019-07-18,IDBI
2019-07-18,RELINFRA
2019-07-18,DHFL
2019-07-18,TATAELXSI
2019-07-19,IDBI
2019-07-19,RELCAPITAL
2019-07-19,TATAELXSI
2019-07-19,RELINFRA
2019-07-19,DHFL
2019-07-22,RELCAPITAL
2019-07-22,IDBI
2019-07-22,DHFL
2019-07-22,RELINFRA
2019-07-23,RELINFRA
2019-07-23,IDBI
2019-07-23,DHFL
2019-07-23,DISHTV
2019-07-24,IDBI
2019-07-24,DISHTV
2019-07-25,DISHTV
2019-07-25,IDBI
2019-08-14,DHFL
2019-08-16,DHFL
2019-08-19,DHFL
2019-08-20,DHFL
2019-08-20,IDBI
2019-08-21,DHFL
2019-08-21,IDBI
2019-08-22,IDBI
2019-08-22,DHFL
2019-08-23,DHFL
2019-08-23,IDBI
2019-08-26,IDBI
2019-08-26,DHFL
2019-08-27,IDBI
2019-11-14,JUSTDIAL
2019-11-15,JUSTDIAL
2019-11-18,JUSTDIAL
2019-11-27,YESBANK
2019-11-28,YESBANK
2019-12-04,YESBANK
2019-12-05,YESBANK
2019-12-06,YESBANK
2019-12-09,YESBANK
2019-12-10,YESBANK
2019-12-12,YESBANK
2019-12-13,YESBANK
2019-12-16,YESBANK
2019-12-17,YESBANK
2019-12-18,YESBANK
2019-12-19,YESBANK
2019-12-20,YESBANK
2019-12-23,YESBANK
2019-12-23,DISHTV
2019-12-24,DISHTV
2019-12-26,DISHTV
2020-01-02,YESBANK
2020-01-03,YESBANK
2020-01-06,YESBANK
2020-01-07,YESBANK
2020-01-08,YESBANK
2020-01-09,YESBANK
2020-01-10,YESBANK
2020-01-13,YESBANK
2020-01-14,YESBANK
2020-01-16,YESBANK
2020-01-17,YESBANK
2020-01-20,YESBANK
2020-01-21,YESBANK
2020-01-22,YESBANK
2020-01-23,YESBANK
2020-01-24,YESBANK
2020-01-27,YESBANK
2020-01-28,YESBANK
2020-02-06,YESBANK
2020-02-07,YESBANK
2020-02-10,YESBANK
2020-02-11,YESBANK
2020-02-12,YESBANK
2020-02-13,YESBANK
2020-02-14,YESBANK
2020-02-17,YESBANK
2020-02-18,NCC
2020-02-19,NCC
2020-02-19,YESBANK
2020-02-20,YESBANK
2020-02-20,NCC
2020-02-24,YESBANK
2020-02-25,YESBANK
2020-02-26,YESBANK
2020-02-27,YESBANK
2020-03-05,YESBANK
2020-03-06,YESBANK
2020-03-24,JINDALSTEL
2020-03-24,PNB
2020-03-24,YESBANK
2020-03-24,PVR
2020-03-24,ADANIENT
2020-03-24,NCC
2020-03-24,IBULHSGFIN
2020-03-24,IDEA
2020-03-24,JUSTDIAL
2020-03-25,JUSTDIAL
2020-03-25,ADANIENT
2020-03-25,JINDALSTEL
2020-03-26,JINDALSTEL
2020-05-12,IDEA
2020-05-13,IDEA
2020-05-14,BHEL
2020-05-14,IDEA
2020-05-15,IDEA
2020-05-20,IDEA
2020-05-21,IDEA
2020-05-28,IDEA
2020-06-03,IDEA
2020-06-08,BHEL
2020-06-08,NCC
2020-06-09,BHEL
2020-06-09,NCC
2020-06-09,JUSTDIAL
2020-06-09,IDEA
2020-06-10,JUSTDIAL
2020-06-10,NCC
2020-06-10,IDEA
2020-06-10,JINDALSTEL
2020-06-11,PVR
2020-06-11,BHEL
2020-06-11,IDEA
2020-06-11,JUSTDIAL
2020-06-11,JINDALSTEL
2020-06-11,NCC
2020-06-12,JINDALSTEL
2020-06-12,ESCORTS
2020-06-12,BHEL
2020-06-12,ADANIENT
2020-06-12,JUSTDIAL
2020-06-12,PVR
2020-06-15,BHEL
2020-06-15,JUSTDIAL
2020-06-15,PVR
2020-06-15,IDEA
2020-06-15,ADANIENT
2020-06-16,JUSTDIAL
2020-06-16,BHEL
2020-06-16,ADANIENT
2020-06-16,IDEA
2020-06-17,IDEA
2020-06-17,JINDALSTEL
2020-06-17,JUSTDIAL
2020-06-17,ADANIENT
2020-06-18,JINDALSTEL
2020-06-18,JUSTDIAL
2020-06-18,ADANIENT
2020-06-18,IDEA
2020-06-18,ESCORTS
2020-06-19,ESCORTS
2020-06-19,PNB
2020-06-19,JUSTDIAL
2020-06-19,JINDALSTEL
2020-06-19,IDEA
2020-06-19,ADANIENT
2020-06-19,SAIL
2020-06-19,BHEL
2020-06-22,SAIL
2020-06-22,NCC
2020-06-22,ADANIENT
2020-06-22,PNB
2020-06-22,JINDALSTEL
2020-06-22,BHEL
2020-06-22,ESCORTS
2020-06-22,JUSTDIAL
2020-06-23,CENTURYTEX
2020-06-23,NCC
2020-06-23,JINDALSTEL
2020-06-23,IDEA
2020-06-23,ESCORTS
2020-06-24,CENTURYTEX
2020-06-24,JUSTDIAL
2020-06-24,IDEA
2020-06-25,GLENMARK
2020-06-25,IDEA
2020-06-25,JUSTDIAL
2020-07-01,IDEA
2020-07-02,GLENMARK
2020-07-02,IDEA
2020-07-03,GLENMARK
2020-07-03,IDEA
2020-07-03,SAIL
2020-07-06,SAIL
2020-07-06,IDEA
2020-07-06,IBULHSGFIN
2020-07-06,GLENMARK
2020-07-07,BHEL
2020-07-07,SAIL
2020-07-07,IDEA
2020-07-07,IBULHSGFIN
2020-07-07,GLENMARK
2020-07-08,GLENMARK
2020-07-08,EQUITAS
2020-07-08,BHEL
2020-07-08,IBULHSGFIN
2020-07-09,IBULHSGFIN
2020-07-09,EQUITAS
2020-07-09,BHEL
2020-07-09,SAIL
2020-07-09,GLENMARK
2020-07-10,GLENMARK
2020-07-10,SAIL
2020-07-10,BHEL
2020-07-10,IBULHSGFIN
2020-07-13,IDEA
2020-07-13,PNB
2020-07-13,BHEL
2020-07-13,CENTURYTEX
2020-07-13,EQUITAS
2020-07-13,GLENMARK
2020-07-14,PNB
2020-07-14,GLENMARK
2020-07-14,IDEA
2020-07-14,CENTURYTEX
2020-07-14,EQUITAS
2020-07-14,ESCORTS
2020-07-14,SAIL
2020-07-15,PNB
2020-07-15,SUNTV
2020-07-15,SAIL
2020-07-15,ESCORTS
2020-07-15,MINDTREE
2020-07-15,EQUITAS
2020-07-15,IDEA
2020-07-15,CENTURYTEX
2020-07-15,CANBK
2020-07-16,PNB
2020-07-16,IDEA
2020-07-16,EQUITAS
2020-07-16,ESCORTS
2020-07-16,CANBK
2020-07-16,SAIL
2020-07-16,SUNTV
2020-07-16,L&TFH
2020-07-16,CENTURYTEX
2020-07-16,MINDTREE
2020-07-17,L&TFH
2020-07-17,PNB
2020-07-17,SUNTV
2020-07-17,CENTURYTEX
2020-07-17,IDEA
2020-07-17,CANBK
2020-07-20,NATIONALUM
2020-07-20,SUNTV
2020-07-20,PNB
2020-07-20,BHEL
2020-07-20,L&TFH
2020-07-20,IDEA
2020-07-20,GLENMARK
2020-07-20,CENTURYTEX
2020-07-20,CANBK
2020-07-21,M&MFIN
2020-07-21,BHEL
2020-07-21,IDEA
2020-07-21,NATIONALUM
2020-07-21,L&TFH
2020-07-21,CANBK
2020-07-21,SUNTV
2020-07-21,CENTURYTEX
2020-07-21,GLENMARK
2020-07-21,ADANIENT
2020-07-22,L&TFH
2020-07-22,M&MFIN
2020-07-22,NATIONALUM
2020-07-22,SUNTV
2020-07-22,JINDALSTEL
2020-07-22,BHEL
2020-07-22,ADANIENT
2020-07-22,GLENMARK
2020-07-22,ESCORTS
2020-07-22,CENTURYTEX
2020-07-23,JINDALSTEL
2020-07-23,GMRINFRA
2020-07-23,L&TFH
2020-07-23,ESCORTS
2020-07-23,M&MFIN
2020-07-23,NATIONALUM
2020-07-23,SUNTV
2020-07-23,BHEL
2020-07-23,GLENMARK
2020-07-23,SAIL
2020-07-23,IDEA
2020-07-23,ADANIENT
2020-07-24,GLENMARK
2020-07-24,BHEL
2020-07-24,L&TFH
2020-07-24,NATIONALUM
2020-07-24,M&MFIN
2020-07-24,JINDALSTEL
2020-07-24,SUNTV
2020-07-24,IDEA
2020-07-24,GMRINFRA
2020-07-24,SAIL
2020-07-24,ADANIENT
2020-07-27,SUNTV
2020-07-27,SAIL
2020-07-27,IDEA
2020-07-27,IBULHSGFIN
2020-07-27,NATIONALUM
2020-07-27,RBLBANK
2020-07-27,ADANIENT
2020-07-27,BHEL
2020-07-27,GMRINFRA
2020-07-27,GLENMARK
2020-07-28,GMRINFRA
2020-07-28,SAIL
2020-07-28,RBLBANK
2020-07-28,INDUSINDBK
2020-07-28,BHEL
2020-07-28,CANBK
2020-07-28,ADANIENT
2020-07-28,IBULHSGFIN
2020-07-28,IDEA
2020-07-29,INDUSINDBK
2020-07-29,IDEA
2020-07-29,IBULHSGFIN
2020-07-29,CANBK
2020-07-30,IDEA
2020-08-07,CANBK
2020-08-10,CENTURYTEX
2020-08-10,IDEA
2020-08-10,CANBK
2020-08-10,VEDL
2020-08-11,IDEA
2020-08-11,MUTHOOTFIN
2020-08-11,CANBK
2020-08-11,VEDL
2020-08-11,CENTURYTEX
2020-08-12,MUTHOOTFIN
2020-08-12,CANBK
2020-08-12,CENTURYTEX
2020-08-12,GLENMARK
2020-08-12,IBULHSGFIN
2020-08-12,IDEA
2020-08-12,SAIL
2020-08-12,VEDL
2020-08-12,BATAINDIA
2020-08-13,SAIL
2020-08-13,BATAINDIA
2020-08-13,MUTHOOTFIN
2020-08-13,CENTURYTEX
2020-08-13,AUROPHARMA
2020-08-13,VEDL
2020-08-13,CANBK
2020-08-13,GLENMARK
2020-08-13,IDEA
2020-08-13,IBULHSGFIN
2020-08-14,AUROPHARMA
2020-08-14,IDEA
2020-08-14,SAIL
2020-08-14,ASHOKLEY
2020-08-14,CANBK
2020-08-14,GLENMARK
2020-08-14,IBULHSGFIN
2020-08-14,CENTURYTEX
2020-08-14,BATAINDIA
2020-08-14,MUTHOOTFIN
2020-08-14,VEDL
2020-08-14,BHEL
2020-08-17,IDEA
2020-08-17,GLENMARK
2020-08-17,SAIL
2020-08-17,ASHOKLEY
2020-08-17,BHEL
2020-08-17,VEDL
2020-08-17,AUROPHARMA
2020-08-17,MANAPPURAM
2020-08-17,BATAINDIA
2020-08-18,AUROPHARMA
2020-08-18,MANAPPURAM
2020-08-18,SUNTV
2020-08-18,ASHOKLEY
2020-08-18,VEDL
2020-08-18,BATAINDIA
2020-08-18,IDEA
2020-08-18,JINDALSTEL
2020-08-18,GLENMARK
2020-08-18,SAIL
2020-08-18,BHEL
2020-08-19,ADANIENT
2020-08-19,VEDL
2020-08-19,AUROPHARMA
2020-08-19,IDEA
2020-08-19,JINDALSTEL
2020-08-19,SAIL
2020-08-19,ZEEL
2020-08-19,MANAPPURAM
2020-08-19,BANKBARODA
2020-08-19,BHEL
2020-08-19,SUNTV
2020-08-19,IBULHSGFIN
2020-08-20,AUROPHARMA
2020-08-20,CANBK
2020-08-20,CENTURYTEX
2020-08-20,JINDALSTEL
2020-08-20,IBULHSGFIN
2020-08-20,SAIL
2020-08-20,BHEL
2020-08-20,VEDL
2020-08-20,BANKBARODA
2020-08-20,MANAPPURAM
2020-08-20,ADANIENT
2020-08-20,SUNTV
2020-08-20,IDEA
2020-08-21,CANBK
2020-08-21,BANKBARODA
2020-08-21,SUNTV
2020-08-21,IDEA
2020-08-21,JINDALSTEL
2020-08-21,MANAPPURAM
2020-08-21,ADANIENT
2020-08-21,RBLBANK
2020-08-21,AUROPHARMA
2020-08-21,IBULHSGFIN
2020-08-21,MUTHOOTFIN
2020-08-21,VEDL
2020-08-21,NATIONALUM
2020-08-21,CENTURYTEX
2020-08-24,IBULHSGFIN
2020-08-24,ADANIENT
2020-08-24,PNB
2020-08-24,MUTHOOTFIN
2020-08-24,BHEL
2020-08-24,CANBK
2020-08-24,RBLBANK
2020-08-24,AUROPHARMA
2020-08-24,NATIONALUM
2020-08-25,IDEA
2020-08-25,NATIONALUM
2020-08-25,GMRINFRA
2020-08-25,ADANIENT
2020-08-25,BHEL
2020-08-25,ASHOKLEY
2020-08-25,VEDL
2020-08-25,SAIL
2020-08-25,PNB
2020-08-26,GMRINFRA
2020-08-26,IDEA
2020-08-26,LICHSGFIN
2020-08-26,ASHOKLEY
2020-08-26,CANBK
2020-08-26,SAIL
2020-08-26,VEDL
2020-08-26,NATIONALUM
2020-08-26,PNB
2020-08-26,BHEL
2020-08-27,PNB
2020-08-27,LICHSGFIN
2020-08-27,SAIL
2020-08-27,VEDL
2020-08-27,IDEA
2020-08-27,CANBK
2020-08-27,BHEL
2020-08-27,ASHOKLEY
2020-08-27,GMRINFRA
2020-08-27,IBULHSGFIN
2020-08-31,IDEA
2020-08-31,BANKBARODA
2020-09-01,IDEA
2020-09-02,IBULHSGFIN
2020-09-02,IDEA
2020-09-03,ESCORTS
2020-09-03,PNB
2020-09-03,IBULHSGFIN
2020-09-04,IBULHSGFIN
2020-09-04,ESCORTS
2020-09-04,PNB
2020-09-04,IDEA
2020-09-04,CANBK
2020-09-07,JINDALSTEL
2020-09-07,IDEA
2020-09-07,PNB
2020-09-07,CANBK
2020-09-07,BHEL
2020-09-07,IBULHSGFIN
2020-09-08,PNB
2020-09-08,JINDALSTEL
2020-09-08,IDEA
2020-09-08,BHEL
2020-09-08,CANBK
2020-09-08,IBULHSGFIN
2020-09-09,IDEA
2020-09-09,CANBK
2020-09-09,IBULHSGFIN
2020-09-09,BHEL
2020-09-09,JINDALSTEL
2020-09-09,PNB
2020-09-09,BANKBARODA
2020-09-10,JINDALSTEL
2020-09-10,CANBK
2020-09-10,BHEL
2020-09-10,PNB
2020-09-10,BANKBARODA
2020-09-10,IDEA
2020-09-10,IBULHSGFIN
2020-09-11,PNB
2020-09-11,IDEA
2020-09-11,IBULHSGFIN
2020-09-11,BHEL
2020-09-11,BANKBARODA
2020-09-11,JINDALSTEL
2020-09-11,APOLLOTYRE
2020-09-14,VEDL
2020-09-14,CANBK
2020-09-14,BANKBARODA
2020-09-14,APOLLOTYRE
2020-09-14,BHEL
2020-09-14,PNB
2020-09-14,ADANIENT
2020-09-14,IBULHSGFIN
2020-09-14,IDEA
2020-09-14,JINDALSTEL
2020-09-15,ESCORTS
2020-09-15,BANKBARODA
2020-09-15,BHEL
2020-09-15,ADANIENT
2020-09-15,JINDALSTEL
2020-09-15,VEDL
2020-09-15,IBULHSGFIN
2020-09-15,CANBK
2020-09-16,JINDALSTEL
2020-09-16,ADANIENT
2020-09-16,ESCORTS
2020-09-16,IBULHSGFIN
2020-09-16,BANKBARODA
2020-09-16,BHEL
2020-09-16,CANBK
2020-09-16,TATACHEM
2020-09-16,VEDL
2020-09-16,IDEA
2020-09-17,BANKBARODA
2020-09-17,AUROPHARMA
2020-09-17,ADANIENT
2020-09-17,BHEL
2020-09-17,JINDALSTEL
2020-09-17,ESCORTS
2020-09-17,CANBK
2020-09-17,VEDL
2020-09-17,TATACHEM
2020-09-17,IDEA
2020-09-17,IBULHSGFIN
2020-09-18,SAIL
2020-09-18,L&TFH
2020-09-18,VEDL
2020-09-18,CANBK
2020-09-18,BANKBARODA
2020-09-18,ESCORTS
2020-09-18,IDEA
2020-09-18,TATACHEM
2020-09-18,IBULHSGFIN
2020-09-18,JINDALSTEL
2020-09-18,ADANIENT
2020-09-18,BHEL
2020-09-18,AUROPHARMA
2020-09-21,GLENMARK
2020-09-21,CANBK
2020-09-21,SAIL
2020-09-21,JINDALSTEL
2020-09-21,IDEA
2020-09-21,L&TFH
2020-09-21,VEDL
2020-09-21,TATACHEM
2020-09-21,ADANIENT
2020-09-21,BHEL
2020-09-22,GLENMARK
2020-09-22,SAIL
2020-09-22,IDEA
2020-09-22,VEDL
2020-09-23,IDEA
2020-09-23,VEDL
2020-09-23,GLENMARK
2020-09-23,IBULHSGFIN
2020-09-24,IBULHSGFIN
2020-09-30,VEDL
2020-10-01,VEDL
2020-10-05,VEDL
2020-10-06,VEDL
2020-10-07,VEDL
2020-10-07,IDEA
2020-10-08,BHEL
2020-10-08,ADANIENT
2020-10-08,IDEA
2020-10-09,VEDL
2020-10-09,IDEA
2020-10-09,BHEL
2020-10-09,ADANIENT
2020-10-12,JINDALSTEL
2020-10-12,ADANIENT
2020-10-12,IDEA
2020-10-12,BHEL
2020-10-12,VEDL
2020-10-13,BHEL
2020-10-13,JINDALSTEL
2020-10-13,IDEA
2020-10-13,SAIL
2020-10-13,ADANIENT
2020-10-13,CANBK
2020-10-14,BHEL
2020-10-14,CANBK
2020-10-14,IDEA
2020-10-14,ESCORTS
2020-10-14,SAIL
2020-10-14,ADANIENT
2020-10-14,JINDALSTEL
2020-10-15,PVR
2020-10-15,IDEA
2020-10-15,CANBK
2020-10-15,PNB
2020-10-15,MINDTREE
2020-10-15,JINDALSTEL
2020-10-15,IBULHSGFIN
2020-10-15,ADANIENT
2020-10-15,ESCORTS
2020-10-15,SAIL
2020-10-15,BHEL
2020-10-16,BHEL
2020-10-16,CANBK
2020-10-16,ESCORTS
2020-10-16,ADANIENT
2020-10-16,MINDTREE
2020-10-16,IDEA
2020-10-16,PNB
2020-10-16,PVR
2020-10-16,IBULHSGFIN
2020-10-16,JINDALSTEL
2020-10-16,SAIL
2020-10-19,SAIL
2020-10-19,ADANIENT
2020-10-19,CANBK
2020-10-19,TATAMOTORS
2020-10-19,PNB
2020-10-19,IDEA
2020-10-19,PVR
2020-10-19,IBULHSGFIN
2020-10-19,JINDALSTEL
2020-10-19,BHEL
2020-10-19,ESCORTS
2020-10-20,MINDTREE
2020-10-20,PVR
2020-10-20,SAIL
2020-10-20,JINDALSTEL
2020-10-20,TATAMOTORS
2020-10-20,CANBK
2020-10-20,PNB
2020-10-20,IDEA
2020-10-20,BHEL
2020-10-20,NATIONALUM
2020-10-20,IBULHSGFIN
2020-10-20,ESCORTS
2020-10-21,JINDALSTEL
2020-10-21,PNB
2020-10-21,SAIL
2020-10-21,IBULHSGFIN
2020-10-21,MINDTREE
2020-10-21,BHEL
2020-10-21,TATAMOTORS
2020-10-21,NATIONALUM
2020-10-21,CANBK
2020-10-21,IDEA
2020-10-22,IDEA
2020-10-22,BHEL
2020-10-22,CANBK
2020-10-22,IBULHSGFIN
2020-10-22,MINDTREE
2020-10-22,PNB
2020-10-22,NATIONALUM
2020-10-23,BHEL
2020-10-23,MINDTREE
2020-10-23,PNB
2020-10-23,CANBK
2020-10-23,NATIONALUM
2020-10-26,NATIONALUM
2020-10-26,BHEL
2020-10-26,IDEA
2020-10-26,CANBK
2020-10-26,PNB
2020-10-26,VEDL
2020-10-26,ESCORTS
2020-10-27,COFORGE
2020-10-27,IDEA
2020-10-27,ESCORTS
2020-10-27,VEDL
2020-10-27,NATIONALUM
2020-10-28,COFORGE
2020-10-28,IDEA
2020-10-29,COFORGE
2020-10-29,IDEA
2020-11-06,SAIL
2020-11-09,JINDALSTEL
2020-11-09,SAIL
2020-11-10,JINDALSTEL
2020-11-10,SAIL
2020-11-11,JINDALSTEL
2020-11-12,BHEL
2020-11-12,JINDALSTEL
2020-11-13,LICHSGFIN
2020-11-13,BHEL
2020-11-13,TATAMOTORS
2020-11-13,SAIL
2020-11-13,JINDALSTEL
2020-11-13,IBULHSGFIN
2020-11-13,SUNTV
2020-11-13,CANBK
2020-11-17,SAIL
2020-11-17,SUNTV
2020-11-17,JINDALSTEL
2020-11-17,TATAMOTORS
2020-11-17,IBULHSGFIN
2020-11-17,CANBK
2020-11-17,BHEL
2020-11-17,LICHSGFIN
2020-11-18,SAIL
2020-11-18,TATASTEEL
2020-11-18,SUNTV
2020-11-18,CANBK
2020-11-18,LICHSGFIN
2020-11-18,JINDALSTEL
2020-11-18,BHEL
2020-11-18,IBULHSGFIN
2020-11-19,SAIL
2020-11-19,IBULHSGFIN
2020-11-19,TATASTEEL
2020-11-19,CANBK
2020-11-19,SUNTV
2020-11-19,PNB
2020-11-19,IDEA
2020-11-19,RBLBANK
2020-11-19,BHEL
2020-11-19,BANKBARODA
2020-11-19,JINDALSTEL
2020-11-20,PNB
2020-11-20,BHEL
2020-11-20,IDEA
2020-11-20,BANKBARODA
2020-11-20,L&TFH
2020-11-20,SUNTV
2020-11-20,IBULHSGFIN
2020-11-20,CANBK
2020-11-20,DLF
2020-11-20,SAIL
2020-11-20,RBLBANK
2020-11-23,NATIONALUM
2020-11-23,CANBK
2020-11-23,L&TFH
2020-11-23,BANKBARODA
2020-11-23,PNB
2020-11-23,IBULHSGFIN
2020-11-23,RBLBANK
2020-11-23,BHEL
2020-11-23,IDEA
2020-11-23,DLF
2020-11-24,FEDERALBNK
2020-11-24,NATIONALUM
2020-11-24,ADANIENT
2020-11-24,IBULHSGFIN
2020-11-24,BANKBARODA
2020-11-24,SAIL
2020-11-25,NATIONALUM
2020-11-25,TATAMOTORS
2020-11-25,SAIL
2020-11-25,ADANIENT
2020-11-25,FEDERALBNK
2020-11-26,TATAMOTORS
2020-11-26,NATIONALUM
2020-11-26,CANBK
2020-11-26,IBULHSGFIN
2020-11-26,SAIL
2020-12-07,CANBK
2020-12-08,CANBK
2020-12-09,CANBK
2020-12-10,PNB
2020-12-11,CANBK
2020-12-11,PNB
2020-12-14,CANBK
2020-12-14,PNB
2020-12-15,PNB
2020-12-15,CANBK
2020-12-16,CANBK
2020-12-17,CANBK
2020-12-17,PNB
2020-12-18,PNB
2020-12-18,SUNTV
2020-12-18,CANBK
2020-12-21,PNB
2020-12-21,SUNTV
2020-12-21,SAIL
2020-12-21,CANBK
2020-12-22,SAIL
2020-12-22,CANBK
2020-12-22,SUNTV
2020-12-22,PNB
2020-12-23,CANBK
2020-12-23,SAIL
2020-12-23,SUNTV
2020-12-23,PNB
2020-12-24,PNB
2020-12-24,CANBK
2020-12-28,CANBK
2020-12-28,PNB
2020-12-29,CANBK
2020-12-29,SAIL
2020-12-29,PNB
2020-12-30,PNB
2020-12-30,SAIL
2020-12-31,CANBK
2020-12-31,PNB
2021-01-06,SAIL
2021-01-07,SAIL
2021-01-08,SAIL
2021-01-11,SAIL
2021-01-12,SAIL
2021-01-13,SAIL
2021-01-14,BHEL
2021-01-14,SAIL
2021-01-15,BHEL
2021-01-18,SAIL
2021-01-18,BHEL
2021-01-18,IDEA
2021-01-19,SAIL
2021-01-19,IDEA
2021-01-19,BHEL
2021-01-20,SAIL
2021-01-20,IDEA
2021-01-20,BHEL
2021-01-21,SAIL
2021-01-21,IDEA
2021-01-21,SUNTV
2021-01-22,IDEA
2021-01-22,SAIL
2021-01-22,SUNTV
2021-01-25,NATIONALUM
2021-01-25,PNB
2021-01-25,SAIL
2021-01-27,PNB
2021-01-27,NATIONALUM
2021-01-27,SAIL
2021-01-28,SAIL
2021-02-02,SAIL
2021-02-03,SAIL
2021-02-04,SAIL
2021-02-05,PNB
2021-02-05,SAIL
2021-02-08,BHEL
2021-02-08,SAIL
2021-02-08,PNB
2021-02-09,SAIL
2021-02-09,BHEL
2021-02-09,SUNTV
2021-02-10,BHEL
2021-02-10,SUNTV
2021-02-11,SAIL
2021-02-11,BHEL
2021-02-11,SUNTV
2021-02-12,BHEL
2021-02-12,SAIL
2021-02-15,SAIL
2021-02-15,BHEL
2021-02-16,BHEL
2021-02-16,SAIL
2021-02-17,SAIL
2021-02-18,SAIL
2021-02-18,PNB
2021-02-18,IDEA
2021-02-19,IDEA
2021-02-19,BHEL
2021-02-19,CANBK
2021-02-19,SAIL
2021-02-22,CANBK
2021-02-22,IDEA
2021-02-22,SAIL
2021-02-22,BHEL
2021-02-23,SAIL
2021-02-23,BHEL
2021-02-23,IDEA
2021-02-23,CANBK
2021-02-24,BHEL
2021-02-24,PNB
2021-02-25,PNB
2021-02-25,SAIL
2021-03-03,SAIL
2021-03-04,SAIL
2021-03-04,IBULHSGFIN
2021-03-05,IBULHSGFIN
2021-03-05,PNB
2021-03-05,BHEL
2021-03-05,BANKBARODA
2021-03-05,SAIL
2021-03-08,SAIL
2021-03-08,PNB
2021-03-08,SUNTV
2021-03-08,BANKBARODA
2021-03-08,BHEL
2021-03-09,BANKBARODA
2021-03-09,SAIL
2021-03-09,SUNTV
2021-03-09,PNB
2021-03-09,BHEL
2021-03-10,PNB
2021-03-10,BANKBARODA
2021-03-10,SAIL
2021-03-10,SUNTV
2021-03-12,SUNTV
2021-03-12,BANKBARODA
2021-03-12,PNB
2021-03-12,SAIL
2021-03-15,PNB
2021-03-15,SUNTV
2021-03-15,BHEL
2021-03-15,SAIL
2021-03-16,SUNTV
2021-03-16,BHEL
2021-03-17,SUNTV
2021-03-17,BHEL
2021-03-18,SUNTV
2021-03-19,IDEA
2021-03-19,SAIL
2021-03-22,IDEA
2021-03-22,SAIL
2021-03-23,IDEA
2021-03-23,SAIL
2021-03-24,IDEA
2021-03-24,SAIL
2021-03-25,IDEA
2021-03-31,SAIL
2021-04-01,SAIL
2021-04-05,SAIL
2021-04-07,SAIL
2021-04-08,SAIL
2021-04-09,SAIL
2021-04-12,SAIL
2021-04-13,SAIL
2021-04-16,SAIL
2021-04-19,SAIL
2021-04-19,SUNTV
2021-04-20,SUNTV
2021-04-20,SAIL
2021-04-22,SUNTV
2021-04-22,SAIL
2021-04-23,SUNTV
2021-04-23,SAIL
2021-04-23,IBULHSGFIN
2021-04-26,IBULHSGFIN
2021-04-26,SUNTV
2021-04-27,SAIL
2021-04-27,IBULHSGFIN
2021-04-27,SUNTV
2021-04-28,SAIL
2021-04-29,SAIL
2021-05-03,SUNTV
2021-05-04,SUNTV
2021-05-05,SUNTV
2021-05-06,TATACHEM
2021-05-06,SUNTV
2021-05-07,SUNTV
2021-05-07,BHEL
2021-05-07,TATACHEM
2021-05-10,TATACHEM
2021-05-10,SUNTV
2021-05-10,NATIONALUM
2021-05-10,BHEL
2021-05-11,NATIONALUM
2021-05-11,SUNTV
